,chipset,mac,sensitive,serverTime,serviceNumber,value,tags,Distance,Battery,Latitude,Longitude,Date,Time
401,Green1,9F:43:45:5F:F1:42,,2022-06-07T14:18:25.858652,0,"['594.16', '88.14', '-15.886036', '-47.811859']",['iisc'],594.16,88.14,-15.886036,-47.811859,06/07/22,14:18:25
402,Green1,9F:43:45:5F:F1:42,,2022-06-07T13:55:36.007364,0,"['819.02', '89.14', '-15.886039', '-47.811821']",['iisc'],819.02,89.14,-15.886039,-47.811821,06/07/22,13:55:36
403,Green1,9F:43:45:5F:F1:42,,2022-06-07T13:33:42.689127,0,"['3.94', '89.57', '-15.885847', '-47.811860']",['iisc'],3.94,89.57,-15.885847,-47.811860,06/07/22,13:33:42
404,Green1,9F:43:45:5F:F1:42,,2022-06-07T13:11:37.268268,0,"['3.72', '89.14', '-15.885656', '-47.811998']",['iisc'],3.72,89.14,-15.885656,-47.811998,06/07/22,13:11:37
405,Green1,9F:43:45:5F:F1:42,,2022-06-07T12:48:33.908076,0,"['3.58', '86.00', '-15.886047', '-47.811759']",['iisc'],3.58,86.00,-15.886047,-47.811759,06/07/22,12:48:33
406,Green1,9F:43:45:5F:F1:42,,2022-06-07T12:26:14.421197,0,"['3.52', '89.72', '-15.885868', '-47.811806']",['iisc'],3.52,89.72,-15.885868,-47.811806,06/07/22,12:26:14
407,Green1,9F:43:45:5F:F1:42,,2022-06-07T12:04:26.230864,0,"['3.59', '89.72', '-15.886005', '-47.811739']",['iisc'],3.59,89.72,-15.886005,-47.811739,06/07/22,12:04:26
408,Green1,9F:43:45:5F:F1:42,,2022-06-07T11:41:25.954223,0,"['3.56', '84.00', '-15.885937', '-47.811775']",['iisc'],3.56,84.00,-15.885937,-47.811775,06/07/22,11:41:25
409,Green1,9F:43:45:5F:F1:42,,2022-06-07T11:19:45.170283,0,"['3.43', '90.14', '-15.886013', '-47.811928']",['iisc'],3.43,90.14,-15.886013,-47.811928,06/07/22,11:19:45
410,Green1,9F:43:45:5F:F1:42,,2022-06-07T10:57:34.417184,0,"['3.52', '88.43', '-15.885950', '-47.811933']",['iisc'],3.52,88.43,-15.885950,-47.811933,06/07/22,10:57:34
411,Green1,9F:43:45:5F:F1:42,,2022-06-07T10:35:30.594862,0,"['3.41', '79.43', '-15.885569', '-47.811956']",['iisc'],3.41,79.43,-15.885569,-47.811956,06/07/22,10:35:30
412,Green1,9F:43:45:5F:F1:42,,2022-06-07T10:13:38.023847,0,"['3.30', '-500.01', '-15.885997', '-47.812012']",['iisc'],3.30,-500.01,-15.885997,-47.812012,06/07/22,10:13:38
413,Green1,9F:43:45:5F:F1:42,,2022-06-07T09:50:21.008963,0,"['3.46', '83.86', '-15.886034', '-47.811861']",['iisc'],3.46,83.86,-15.886034,-47.811861,06/07/22,09:50:21
414,Green1,9F:43:45:5F:F1:42,,2022-06-07T09:28:44.101872,0,"['3.55', '89.29', '-15.886086', '-47.811962']",['iisc'],3.55,89.29,-15.886086,-47.811962,06/07/22,09:28:44
415,Green1,9F:43:45:5F:F1:42,,2022-06-07T09:06:23.123589,0,"['3.47', '93.00', '-15.885785', '-47.811665']",['iisc'],3.47,93.00,-15.885785,-47.811665,06/07/22,09:06:23
416,Green1,9F:43:45:5F:F1:42,,2022-06-07T08:44:06.089887,0,"['3.58', '90.57', '-15.886024', '-47.811692']",['iisc'],3.58,90.57,-15.886024,-47.811692,06/07/22,08:44:06
417,Green1,9F:43:45:5F:F1:42,,2022-06-07T08:22:07.722292,0,"['3.54', '85.14', '-15.885802', '-47.811659']",['iisc'],3.54,85.14,-15.885802,-47.811659,06/07/22,08:22:07
418,Green1,9F:43:45:5F:F1:42,,2022-06-07T08:00:01.092237,0,"['3.59', '87.00', '-15.886070', '-47.812249']",['iisc'],3.59,87.00,-15.886070,-47.812249,06/07/22,08:00:01
419,Green1,9F:43:45:5F:F1:42,,2022-06-07T07:38:22.506126,0,"['3.56', '88.00', '-15.885893', '-47.811827']",['iisc'],3.56,88.00,-15.885893,-47.811827,06/07/22,07:38:22
420,Green1,9F:43:45:5F:F1:42,,2022-06-07T07:16:38.382574,0,"['3.64', '89.29', '-15.885882', '-47.811846']",['iisc'],3.64,89.29,-15.885882,-47.811846,06/07/22,07:16:38
421,Green1,9F:43:45:5F:F1:42,,2022-06-07T06:53:53.958845,0,"['3.62', '90.72', '-15.885989', '-47.811746']",['iisc'],3.62,90.72,-15.885989,-47.811746,06/07/22,06:53:53
422,Green1,9F:43:45:5F:F1:42,,2022-06-07T06:31:49.676418,0,"['3.76', '90.14', '-15.885851', '-47.811595']",['iisc'],3.76,90.14,-15.885851,-47.811595,06/07/22,06:31:49
423,Green1,9F:43:45:5F:F1:42,,2022-06-07T06:09:04.804651,0,"['3.82', '94.00', '-15.885866', '-47.811836']",['iisc'],3.82,94.00,-15.885866,-47.811836,06/07/22,06:09:04
424,Green1,9F:43:45:5F:F1:42,,2022-06-07T05:46:58.189380,0,"['3.79', '86.86', '-15.885984', '-47.811572']",['iisc'],3.79,86.86,-15.885984,-47.811572,06/07/22,05:46:58
425,Green1,9F:43:45:5F:F1:42,,2022-06-07T05:25:09.123178,0,"['3.76', '-500.01', '-15.886001', '-47.811979']",['iisc'],3.76,-500.01,-15.886001,-47.811979,06/07/22,05:25:09
426,Green1,9F:43:45:5F:F1:42,,2022-06-07T05:02:40.689594,0,"['3.95', '87.00', '-15.886071', '-47.811729']",['iisc'],3.95,87.00,-15.886071,-47.811729,06/07/22,05:02:40
427,Green1,9F:43:45:5F:F1:42,,2022-06-07T04:41:00.777037,0,"['3.88', '91.86', '-15.885989', '-47.811858']",['iisc'],3.88,91.86,-15.885989,-47.811858,06/07/22,04:41:00
428,Green1,9F:43:45:5F:F1:42,,2022-06-07T04:18:41.982756,0,"['3.56', '86.72', '-15.885800', '-47.811623']",['iisc'],3.56,86.72,-15.885800,-47.811623,06/07/22,04:18:41
429,Green1,9F:43:45:5F:F1:42,,2022-06-07T03:56:39.449586,0,"['3.55', '87.29', '-15.885973', '-47.811921']",['iisc'],3.55,87.29,-15.885973,-47.811921,06/07/22,03:56:39
430,Green1,9F:43:45:5F:F1:42,,2022-06-07T03:34:33.942273,0,"['3.38', '88.86', '-15.885767', '-47.811781']",['iisc'],3.38,88.86,-15.885767,-47.811781,06/07/22,03:34:33
431,Green1,9F:43:45:5F:F1:42,,2022-06-07T03:12:23.674541,0,"['3.58', '91.00', '-15.886004', '-47.811816']",['iisc'],3.58,91.00,-15.886004,-47.811816,06/07/22,03:12:23
432,Green1,9F:43:45:5F:F1:42,,2022-06-07T02:48:55.464753,0,"['3.23', '97.72', '-15.885912', '-47.811812']",['iisc'],3.23,97.72,-15.885912,-47.811812,06/07/22,02:48:55
433,Green1,9F:43:45:5F:F1:42,,2022-06-07T02:25:57.237855,0,"['3.50', '89.86', '-15.885672', '-47.811896']",['iisc'],3.50,89.86,-15.885672,-47.811896,06/07/22,02:25:57
434,Green1,9F:43:45:5F:F1:42,,2022-06-07T02:03:42.843832,0,"['3.64', '89.14', '-15.886124', '-47.811825']",['iisc'],3.64,89.14,-15.886124,-47.811825,06/07/22,02:03:42
435,Green1,9F:43:45:5F:F1:42,,2022-06-07T01:41:37.466987,0,"['3.76', '90.43', '-15.886028', '-47.811763']",['iisc'],3.76,90.43,-15.886028,-47.811763,06/07/22,01:41:37
436,Green1,9F:43:45:5F:F1:42,,2022-06-07T01:19:49.593592,0,"['3.63', '87.57', '-15.885948', '-47.811979']",['iisc'],3.63,87.57,-15.885948,-47.811979,06/07/22,01:19:49
437,Green1,9F:43:45:5F:F1:42,,2022-06-07T00:56:39.937727,0,"['3.46', '91.57', '-15.885798', '-47.811801']",['iisc'],3.46,91.57,-15.885798,-47.811801,06/07/22,00:56:39
438,Green1,9F:43:45:5F:F1:42,,2022-06-07T00:33:49.278417,0,"['3.44', '86.00', '-15.886033', '-47.811559']",['iisc'],3.44,86.00,-15.886033,-47.811559,06/07/22,00:33:49
439,Green1,9F:43:45:5F:F1:42,,2022-06-07T00:10:49.860741,0,"['3.33', '-500.01', '-15.885855', '-47.811842']",['iisc'],3.33,-500.01,-15.885855,-47.811842,06/07/22,00:10:49
440,Green1,9F:43:45:5F:F1:42,,2022-06-06T23:49:27.605181,0,"['52.72', '92.72', '-15.886084', '-47.811804']",['iisc'],52.72,92.72,-15.886084,-47.811804,06/06/22,23:49:27
441,Green1,9F:43:45:5F:F1:42,,2022-06-06T23:27:58.735301,0,"['52.87', '89.29', '-15.886233', '-47.811750']",['iisc'],52.87,89.29,-15.886233,-47.811750,06/06/22,23:27:58
442,Green1,9F:43:45:5F:F1:42,,2022-06-06T23:06:27.872214,0,"['52.79', '-500.01', '-15.886117', '-47.811852']",['iisc'],52.79,-500.01,-15.886117,-47.811852,06/06/22,23:06:27
443,Green1,9F:43:45:5F:F1:42,,2022-06-06T22:45:01.076697,0,"['52.77', '89.72', '-15.886075', '-47.811862']",['iisc'],52.77,89.72,-15.886075,-47.811862,06/06/22,22:45:01
444,Green1,9F:43:45:5F:F1:42,,2022-06-06T22:23:29.099732,0,"['52.61', '90.29', '-15.886200', '-47.811665']",['iisc'],52.61,90.29,-15.886200,-47.811665,06/06/22,22:23:29
445,Green1,9F:43:45:5F:F1:42,,2022-06-06T22:02:04.563635,0,"['52.71', '-500.01', '-15.885997', '-47.811800']",['iisc'],52.71,-500.01,-15.885997,-47.811800,06/06/22,22:02:04
446,Green1,9F:43:45:5F:F1:42,,2022-06-06T21:41:01.911321,0,"['52.72', '90.72', '-15.886053', '-47.811940']",['iisc'],52.72,90.72,-15.886053,-47.811940,06/06/22,21:41:01
447,Green1,9F:43:45:5F:F1:42,,2022-06-06T21:17:07.594793,0,"['52.43', '92.29', '-15.886352', '-47.812168']",['iisc'],52.43,92.29,-15.886352,-47.812168,06/06/22,21:17:07
448,Green1,9F:43:45:5F:F1:42,,2022-06-06T20:55:29.224882,0,"['52.49', '92.43', '-15.886206', '-47.811845']",['iisc'],52.49,92.43,-15.886206,-47.811845,06/06/22,20:55:29
449,Green1,9F:43:45:5F:F1:42,,2022-06-06T20:33:56.195507,0,"['52.60', '88.57', '-15.886145', '-47.811806']",['iisc'],52.60,88.57,-15.886145,-47.811806,06/06/22,20:33:56
450,Green1,9F:43:45:5F:F1:42,,2022-06-06T20:12:32.119340,0,"['53.27', '95.00', '-15.886155', '-47.811869']",['iisc'],53.27,95.00,-15.886155,-47.811869,06/06/22,20:12:32
451,Green1,9F:43:45:5F:F1:42,,2022-06-06T19:50:24.639563,0,"['105.08', '88.57', '-15.886101', '-47.811768']",['iisc'],105.08,88.57,-15.886101,-47.811768,06/06/22,19:50:24
452,Green1,9F:43:45:5F:F1:42,,2022-06-06T19:38:56.495479,0,"['21.68', '42.57', '-15.885987', '-47.811949']",['iisc'],21.68,42.57,-15.885987,-47.811949,06/06/22,19:38:56
453,Green1,9F:43:45:5F:F1:42,,2022-06-06T19:23:23.842676,0,"['22.33', '45.57', '-15.885695', '-47.812202']",['iisc'],22.33,45.57,-15.885695,-47.812202,06/06/22,19:23:23
454,Green1,9F:43:45:5F:F1:42,,2022-06-06T19:14:11.075754,0,"['22.66', '41.72', '-15.885960', '-47.811910']",['iisc'],22.66,41.72,-15.885960,-47.811910,06/06/22,19:14:11
455,Green1,9F:43:45:5F:F1:42,,2022-06-06T18:03:09.027767,0,"['19', '41.00', '-15.885970', '-47.811834']",['iisc'],19,41.00,-15.885970,-47.811834,06/06/22,18:03:09
456,Green1,9F:43:45:5F:F1:42,,2022-06-06T16:40:03.918867,0,"['19', '87.14', '-15.886042', '-47.811852']",['iisc'],19,87.14,-15.886042,-47.811852,06/06/22,16:40:03
457,Green1,9F:43:45:5F:F1:42,,2022-06-06T16:17:58.894799,0,"['19', '87.85', '-15.885999', '-47.811715']",['iisc'],19,87.85,-15.885999,-47.811715,06/06/22,16:17:58
458,Green1,9F:43:45:5F:F1:42,,2022-06-06T15:56:20.413069,0,"['19', '85.71', '-15.885890', '-47.811515']",['iisc'],19,85.71,-15.885890,-47.811515,06/06/22,15:56:20
459,Green1,9F:43:45:5F:F1:42,,2022-06-06T15:34:40.393630,0,"['19', '87.00', '-15.886067', '-47.811822']",['iisc'],19,87.00,-15.886067,-47.811822,06/06/22,15:34:40
460,Green1,9F:43:45:5F:F1:42,,2022-06-06T15:12:43.324455,0,"['19', '87.42', '-15.886108', '-47.811951']",['iisc'],19,87.42,-15.886108,-47.811951,06/06/22,15:12:43
461,Green1,9F:43:45:5F:F1:42,,2022-06-06T14:51:11.304222,0,"['19', '86.14', '-15.886159', '-47.811938']",['iisc'],19,86.14,-15.886159,-47.811938,06/06/22,14:51:11
462,Green1,9F:43:45:5F:F1:42,,2022-06-06T14:29:23.024297,0,"['19', '86.14', '-15.886186', '-47.812001']",['iisc'],19,86.14,-15.886186,-47.812001,06/06/22,14:29:23
463,Green1,9F:43:45:5F:F1:42,,2022-06-06T14:07:52.479235,0,"['19', '86.28', '-15.886169', '-47.811770']",['iisc'],19,86.28,-15.886169,-47.811770,06/06/22,14:07:52
464,Green1,9F:43:45:5F:F1:42,,2022-06-06T13:46:14.092616,0,"['19', '87.14', '-15.886045', '-47.811890']",['iisc'],19,87.14,-15.886045,-47.811890,06/06/22,13:46:14
465,Green1,9F:43:45:5F:F1:42,,2022-06-06T13:24:34.286006,0,"['19', '87.00', '-15.886137', '-47.811828']",['iisc'],19,87.00,-15.886137,-47.811828,06/06/22,13:24:34
466,Green1,9F:43:45:5F:F1:42,,2022-06-06T13:03:01.627744,0,"['19', '-499.98', '-15.886069', '-47.811821']",['iisc'],19,-499.98,-15.886069,-47.811821,06/06/22,13:03:01
467,Green1,9F:43:45:5F:F1:42,,2022-06-06T12:41:14.165519,0,"['19', '85.71', '-15.885879', '-47.811879']",['iisc'],19,85.71,-15.885879,-47.811879,06/06/22,12:41:14
468,Green1,9F:43:45:5F:F1:42,,2022-06-06T12:19:23.148243,0,"['19', '89.71', '-15.886071', '-47.811749']",['iisc'],19,89.71,-15.886071,-47.811749,06/06/22,12:19:23
469,Green1,9F:43:45:5F:F1:42,,2022-06-06T11:57:45.456057,0,"['19', '91.28', '-15.885914', '-47.811784']",['iisc'],19,91.28,-15.885914,-47.811784,06/06/22,11:57:45
470,Green1,9F:43:45:5F:F1:42,,2022-06-06T11:36:01.980056,0,"['19', '91.42', '-15.885986', '-47.811752']",['iisc'],19,91.42,-15.885986,-47.811752,06/06/22,11:36:01
471,Green1,9F:43:45:5F:F1:42,,2022-06-06T11:14:09.276382,0,"['19', '91.42', '-15.885917', '-47.811799']",['iisc'],19,91.42,-15.885917,-47.811799,06/06/22,11:14:09
472,Green1,9F:43:45:5F:F1:42,,2022-06-06T10:51:59.042385,0,"['19', '88.57', '-15.885984', '-47.811778']",['iisc'],19,88.57,-15.885984,-47.811778,06/06/22,10:51:59
473,Green1,9F:43:45:5F:F1:42,,2022-06-06T10:24:33.024981,0,"['19', '88.28', '-15.886077', '-47.811839']",['iisc'],19,88.28,-15.886077,-47.811839,06/06/22,10:24:33
474,Green1,9F:43:45:5F:F1:42,,2022-06-06T10:02:34.687965,0,"['19', '88.14', '-15.885828', '-47.811919']",['iisc'],19,88.14,-15.885828,-47.811919,06/06/22,10:02:34
475,Green1,9F:43:45:5F:F1:42,,2022-06-06T09:40:41.370480,0,"['19', '90.14', '-15.886053', '-47.811824']",['iisc'],19,90.14,-15.886053,-47.811824,06/06/22,09:40:41
476,Green1,9F:43:45:5F:F1:42,,2022-06-06T09:18:54.397194,0,"['19', '88.71', '-15.885944', '-47.811633']",['iisc'],19,88.71,-15.885944,-47.811633,06/06/22,09:18:54
477,Green1,9F:43:45:5F:F1:42,,2022-06-06T08:57:19.114447,0,"['19', '87.71', '-15.886002', '-47.811852']",['iisc'],19,87.71,-15.886002,-47.811852,06/06/22,08:57:19
478,Green1,9F:43:45:5F:F1:42,,2022-06-06T08:35:34.254825,0,"['19', '85.42', '-15.885893', '-47.811850']",['iisc'],19,85.42,-15.885893,-47.811850,06/06/22,08:35:34
479,Green1,9F:43:45:5F:F1:42,,2022-06-06T08:13:38.951296,0,"['19', '88.28', '-15.886045', '-47.812084']",['iisc'],19,88.28,-15.886045,-47.812084,06/06/22,08:13:38
480,Green1,9F:43:45:5F:F1:42,,2022-06-06T07:51:57.986357,0,"['19', '85.57', '-15.885879', '-47.811874']",['iisc'],19,85.57,-15.885879,-47.811874,06/06/22,07:51:57
481,Green1,9F:43:45:5F:F1:42,,2022-06-06T07:29:15.126456,0,"['19', '90.71', '-15.886015', '-47.811973']",['iisc'],19,90.71,-15.886015,-47.811973,06/06/22,07:29:15
482,Green1,9F:43:45:5F:F1:42,,2022-06-06T07:07:12.976268,0,"['19', '82.57', '-15.885924', '-47.811674']",['iisc'],19,82.57,-15.885924,-47.811674,06/06/22,07:07:12
483,Green1,9F:43:45:5F:F1:42,,2022-06-06T06:45:02.859188,0,"['19', '93.85', '-15.886159', '-47.811682']",['iisc'],19,93.85,-15.886159,-47.811682,06/06/22,06:45:02
484,Green1,9F:43:45:5F:F1:42,,2022-06-06T06:23:16.056894,0,"['19', '90.57', '-15.886062', '-47.812032']",['iisc'],19,90.57,-15.886062,-47.812032,06/06/22,06:23:16
485,Green1,9F:43:45:5F:F1:42,,2022-06-06T06:01:42.378945,0,"['19', '91.42', '-15.885953', '-47.811639']",['iisc'],19,91.42,-15.885953,-47.811639,06/06/22,06:01:42
486,Green1,9F:43:45:5F:F1:42,,2022-06-06T05:39:50.519850,0,"['19', '91.57', '-15.886060', '-47.811797']",['iisc'],19,91.57,-15.886060,-47.811797,06/06/22,05:39:50
487,Green1,9F:43:45:5F:F1:42,,2022-06-06T05:18:03.565739,0,"['19', '84.71', '-15.885944', '-47.811871']",['iisc'],19,84.71,-15.885944,-47.811871,06/06/22,05:18:03
488,Green1,9F:43:45:5F:F1:42,,2022-06-06T04:56:32.677738,0,"['19', '81.71', '-15.886050', '-47.811785']",['iisc'],19,81.71,-15.886050,-47.811785,06/06/22,04:56:32
489,Green1,9F:43:45:5F:F1:42,,2022-06-06T04:35:02.206523,0,"['19', '87.14', '-15.885844', '-47.811814']",['iisc'],19,87.14,-15.885844,-47.811814,06/06/22,04:35:02
490,Green1,9F:43:45:5F:F1:42,,2022-06-06T04:13:06.976610,0,"['19', '91.28', '-15.885822', '-47.811667']",['iisc'],19,91.28,-15.885822,-47.811667,06/06/22,04:13:06
491,Green1,9F:43:45:5F:F1:42,,2022-06-06T03:51:33.584757,0,"['19', '79.00', '-15.885990', '-47.811814']",['iisc'],19,79.00,-15.885990,-47.811814,06/06/22,03:51:33
492,Green1,9F:43:45:5F:F1:42,,2022-06-06T03:30:01.677183,0,"['19', '87.28', '-15.885869', '-47.811911']",['iisc'],19,87.28,-15.885869,-47.811911,06/06/22,03:30:01
493,Green1,9F:43:45:5F:F1:42,,2022-06-06T03:08:04.528599,0,"['19', '-499.98', '-15.886422', '-47.811875']",['iisc'],19,-499.98,-15.886422,-47.811875,06/06/22,03:08:04
494,Green1,9F:43:45:5F:F1:42,,2022-06-06T02:46:41.793950,0,"['19', '91.57', '-15.885931', '-47.811697']",['iisc'],19,91.57,-15.885931,-47.811697,06/06/22,02:46:41
495,Green1,9F:43:45:5F:F1:42,,2022-06-06T02:25:31.825759,0,"['19', '86.00', '-15.885978', '-47.811841']",['iisc'],19,86.00,-15.885978,-47.811841,06/06/22,02:25:31
496,Green1,9F:43:45:5F:F1:42,,2022-06-05T21:31:04.404012,0,"['19', '89.57', '-15.885976', '-47.811992']",['iisc'],19,89.57,-15.885976,-47.811992,06/05/22,21:31:04
497,Green1,9F:43:45:5F:F1:42,,2022-06-05T21:09:29.901934,0,"['19', '89.85', '-15.886144', '-47.811803']",['iisc'],19,89.85,-15.886144,-47.811803,06/05/22,21:09:29
498,Green1,9F:43:45:5F:F1:42,,2022-06-05T20:48:02.143911,0,"['19', '89.14', '-15.886027', '-47.811838']",['iisc'],19,89.14,-15.886027,-47.811838,06/05/22,20:48:02
